127.0.0.1 - - [21/Feb/2018:16:22:51 +0530] "GET /api/rules/list.protobuf HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABB"
127.0.0.1 - - [21/Feb/2018:16:26:39 +0530] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABC"
127.0.0.1 - - [21/Feb/2018:16:26:40 +0530] "GET /api/settings/values.protobuf HTTP/1.1" 200 3396 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABD"
127.0.0.1 - - [21/Feb/2018:16:26:40 +0530] "GET /deploy/plugins/index.txt HTTP/1.1" 200 704 "-" "ScannerCli/3.0.3.778" "-"
127.0.0.1 - - [21/Feb/2018:16:26:41 +0530] "GET /batch/project.protobuf?key=Hello HTTP/1.1" 200 147 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABE"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/qualityprofiles/search.protobuf?projectKey=Hello HTTP/1.1" 200 767 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABF"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKdBlP7aqdqFZ0yv&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABG"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKlFlP7aqdqFZ05u&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABH"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKpelP7aqdqFZ0_J&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABI"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKrMlP7aqdqFZ1AI&p=1&ps=500 HTTP/1.1" 200 288 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABJ"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBK51lP7aqdqFZ1JF&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABK"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKvGlP7aqdqFZ1CM&p=1&ps=500 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABL"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/rules/search.protobuf?f=repo,name,severity,lang,internalKey,templateKey,params,actives,createdAt&activation=true&qprofile=AV7sBKsqlP7aqdqFZ1Ar&p=1&ps=500 HTTP/1.1" 200 7509 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABM"
127.0.0.1 - - [21/Feb/2018:16:26:42 +0530] "GET /api/metrics/search?f=name,description,direction,qualitative,custom&ps=500&p=1 HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABN"
127.0.0.1 - - [21/Feb/2018:16:26:43 +0530] "GET /api/rules/list.protobuf HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABO"
127.0.0.1 - - [21/Feb/2018:16:31:23 +0530] "GET /batch/index HTTP/1.1" 200 - "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABP"
127.0.0.1 - - [21/Feb/2018:16:31:24 +0530] "GET /api/settings/values.protobuf HTTP/1.1" 200 3396 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABQ"
127.0.0.1 - - [21/Feb/2018:16:31:24 +0530] "GET /deploy/plugins/index.txt HTTP/1.1" 200 704 "-" "ScannerCli/3.0.3.778" "-"
127.0.0.1 - - [21/Feb/2018:16:31:25 +0530] "GET /batch/project.protobuf?key=Hello HTTP/1.1" 200 147 "-" "ScannerCli/3.0.3.778" "AWG330y0kZHjGMlWAABR"
